annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,stat_concurrents,primary_artist_iq
1,/songs/7557487,Armaan Malik,You by Armaan Malik,https://images.genius.com/fd66a66dbfeab59f4848b6591ad9a01a.300x300x1.png,https://images.genius.com/fd66a66dbfeab59f4848b6591ad9a01a.1000x1000x1.png,7557487,11598419,complete,/Armaan-malik-you-lyrics,1.0,https://genius.com/Armaan-malik-you-sample,"{'year': 2022, 'month': 1, 'day': 7}","January 7, 2022","Jan. 7, 2022",https://images.genius.com/fd66a66dbfeab59f4848b6591ad9a01a.300x300x1.png,https://images.genius.com/fd66a66dbfeab59f4848b6591ad9a01a.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 22617}",You,You,https://genius.com/Armaan-malik-you-lyrics,[],"{'api_path': '/artists/1426499', 'header_image_url': 'https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg', 'id': 1426499, 'image_url': 'https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Armaan Malik', 'url': 'https://genius.com/artists/Armaan-malik', 'iq': 100}",0,False,22617.0,/artists/1426499,https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg,1426499,https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg,False,True,Armaan Malik,https://genius.com/artists/Armaan-malik,,100.0
0,/songs/5212885,"Devi sri prasad (Ft. Anu Mehta, Siva Balaji & Subbaraju)","ఫీల్ మై లవ్ by Devi sri prasad (Ft. Anu Mehta, Siva Balaji & Subbaraju)",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,5212885,10121062,complete,/Devi-sri-prasad--lyrics,,https://genius.com/Devi-sri-prasad--sample,"{'year': 2004, 'month': 5, 'day': 7}","May 7, 2004","May. 7, 2004",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",ఫీల్ మై లవ్,"ఫీల్ మై లవ్ (Ft. Anu Mehta, Siva Balaji & Subbaraju)",https://genius.com/Devi-sri-prasad--lyrics,"[{'api_path': '/artists/2091462', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2091462, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Subbaraju', 'url': 'https://genius.com/artists/Subbaraju'}, {'api_path': '/artists/2091461', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2091461, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Siva Balaji', 'url': 'https://genius.com/artists/Siva-balaji'}, {'api_path': '/artists/2091460', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2091460, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Anu Mehta', 'url': 'https://genius.com/artists/Anu-mehta'}]","{'api_path': '/artists/455667', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 455667, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi sri prasad', 'url': 'https://genius.com/artists/Devi-sri-prasad'}",0,False,,/artists/455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Devi sri prasad,https://genius.com/artists/Devi-sri-prasad,,
2,/songs/2424424,Devi sri prasad (Ft. Keerthi Sutesh & Ram Pothineni),Crazy Feeling Lyrics by Devi sri prasad (Ft. Keerthi Sutesh & Ram Pothineni),https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,2424424,2902943,complete,/Devi-sri-prasad-crazy-feeling-lyrics-lyrics,,https://genius.com/Devi-sri-prasad-crazy-feeling-lyrics-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 2, 'hot': False}",Crazy Feeling Lyrics,Crazy Feeling Lyrics (Ft. Keerthi Sutesh & Ram Pothineni),https://genius.com/Devi-sri-prasad-crazy-feeling-lyrics-lyrics,"[{'api_path': '/artists/645120', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 645120, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Keerthi Sutesh', 'url': 'https://genius.com/artists/Keerthi-sutesh'}, {'api_path': '/artists/640044', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 640044, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ram Pothineni', 'url': 'https://genius.com/artists/Ram-pothineni'}]","{'api_path': '/artists/455667', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 455667, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi sri prasad', 'url': 'https://genius.com/artists/Devi-sri-prasad'}",2,False,,/artists/455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Devi sri prasad,https://genius.com/artists/Devi-sri-prasad,,
1,/songs/8215408,"Devi Sri Prasad, Yazin Nizar, Rita","O Vasumathi by Devi Sri Prasad, Yazin Nizar, Rita",https://images.genius.com/715dde3c784e65cf52b962a1630b5b4e.300x300x1.jpg,https://images.genius.com/715dde3c784e65cf52b962a1630b5b4e.640x640x1.jpg,8215408,17440918,complete,/Devi-sri-prasad-yazin-nizar-rita-o-vasumathi-lyrics,2.0,https://genius.com/Devi-sri-prasad-yazin-nizar-rita-o-vasumathi-sample,"{'year': 2018, 'month': 4, 'day': 7}","April 7, 2018","Apr. 7, 2018",https://images.genius.com/715dde3c784e65cf52b962a1630b5b4e.300x300x1.jpg,https://images.genius.com/715dde3c784e65cf52b962a1630b5b4e.640x640x1.jpg,"{'unreviewed_annotations': 1, 'hot': False}",O Vasumathi,O Vasumathi,https://genius.com/Devi-sri-prasad-yazin-nizar-rita-o-vasumathi-lyrics,[],"{'api_path': '/artists/3237419', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 3237419, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi Sri Prasad, Yazin Nizar, Rita', 'url': 'https://genius.com/artists/Devi-sri-prasad-yazin-nizar-rita'}",1,False,,/artists/3237419,https://assets.genius.com/images/default_avatar_300.png?1707847067,3237419,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"Devi Sri Prasad, Yazin Nizar, Rita",https://genius.com/artists/Devi-sri-prasad-yazin-nizar-rita,,
0,/songs/6863578,"Devi Sri Prasad, Sravana Bhargavi, Saakhi, Magizhini Manimaaran (Ft. Allu Arjun, Nithya Menon & Samantha Akkineni)","Super Machi by Devi Sri Prasad, Sravana Bhargavi, Saakhi, Magizhini Manimaaran (Ft. Allu Arjun, Nithya Menon & Samantha Akkineni)",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,6863578,13527979,complete,/Devi-sri-prasad-sravana-bhargavi-saakhi-magizhini-manimaaran-super-machi-lyrics,,https://genius.com/Devi-sri-prasad-sravana-bhargavi-saakhi-magizhini-manimaaran-super-machi-sample,"{'year': 2015, 'month': 1, 'day': 1}","January 1, 2015","Jan. 1, 2015",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Super Machi,"Super Machi (Ft. Allu Arjun, Nithya Menon & Samantha Akkineni)",https://genius.com/Devi-sri-prasad-sravana-bhargavi-saakhi-magizhini-manimaaran-super-machi-lyrics,"[{'api_path': '/artists/2763476', 'header_image_url': 'https://images.genius.com/c7e3452789d41f3da763992ced14b94f.600x450x1.jpg', 'id': 2763476, 'image_url': 'https://images.genius.com/cc749d6d5bce62b748038042cd525141.450x450x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Samantha Akkineni', 'url': 'https://genius.com/artists/Samantha-akkineni'}, {'api_path': '/artists/2754950', 'header_image_url': 'https://images.genius.com/55f35c5e57dada1725785fb9699895d2.1000x667x1.jpg', 'id': 2754950, 'image_url': 'https://images.genius.com/4d911cb706abf02435fbd7d290932a56.800x800x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nithya Menon', 'url': 'https://genius.com/artists/Nithya-menon'}, {'api_path': '/artists/2754949', 'header_image_url': 'https://images.genius.com/91c32b8be6696377a27150614230be95.807x1000x1.jpg', 'id': 2754949, 'image_url': 'https://images.genius.com/9a4fb9f1d56a4c42494bf57294fb74fa.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Allu Arjun', 'url': 'https://genius.com/artists/Allu-arjun'}]","{'api_path': '/artists/2754953', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2754953, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi Sri Prasad, Sravana Bhargavi, Saakhi, Magizhini Manimaaran', 'url': 'https://genius.com/artists/Devi-sri-prasad-sravana-bhargavi-saakhi-magizhini-manimaaran'}",0,False,,/artists/2754953,https://assets.genius.com/images/default_avatar_300.png?1707847067,2754953,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"Devi Sri Prasad, Sravana Bhargavi, Saakhi, Magizhini Manimaaran",https://genius.com/artists/Devi-sri-prasad-sravana-bhargavi-saakhi-magizhini-manimaaran,,
1,/songs/1957442,Devi sri prasad,Dil se by Devi sri prasad,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,1957442,1549345,complete,/Devi-sri-prasad-dil-se-lyrics,,https://genius.com/Devi-sri-prasad-dil-se-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Dil se,Dil se,https://genius.com/Devi-sri-prasad-dil-se-lyrics,[],"{'api_path': '/artists/455667', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 455667, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi sri prasad', 'url': 'https://genius.com/artists/Devi-sri-prasad'}",0,False,,/artists/455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Devi sri prasad,https://genius.com/artists/Devi-sri-prasad,,
0,/songs/8953648,"Usha Uthup, Ajay Devgan, Devi Sri Prasad, Vijay Prakash & Amitabh Bhattacharya","Drishyam 2 (Title Track) by Usha Uthup, Ajay Devgan, Devi Sri Prasad, Vijay Prakash & Amitabh Bhattacharya",https://images.genius.com/a88afdf5c7142409c0be68a344716038.300x300x1.jpg,https://images.genius.com/a88afdf5c7142409c0be68a344716038.1000x1000x1.jpg,8953648,11598419,complete,/Usha-uthup-ajay-devgan-devi-sri-prasad-vijay-prakash-and-amitabh-bhattacharya-drishyam-2-title-track-lyrics,,https://genius.com/Usha-uthup-ajay-devgan-devi-sri-prasad-vijay-prakash-and-amitabh-bhattacharya-drishyam-2-title-track-sample,"{'year': 2022, 'month': 11, 'day': 18}","November 18, 2022","Nov. 18, 2022",https://images.genius.com/a88afdf5c7142409c0be68a344716038.300x300x1.jpg,https://images.genius.com/a88afdf5c7142409c0be68a344716038.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Drishyam 2 (Title Track),Drishyam 2 (Title Track),https://genius.com/Usha-uthup-ajay-devgan-devi-sri-prasad-vijay-prakash-and-amitabh-bhattacharya-drishyam-2-title-track-lyrics,[],"{'api_path': '/artists/3482668', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 3482668, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Usha Uthup, Ajay Devgan, Devi Sri Prasad, Vijay Prakash & Amitabh Bhattacharya', 'url': 'https://genius.com/artists/Usha-uthup-ajay-devgan-devi-sri-prasad-vijay-prakash-and-amitabh-bhattacharya'}",0,False,,/artists/3482668,https://assets.genius.com/images/default_avatar_300.png?1707847067,3482668,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"Usha Uthup, Ajay Devgan, Devi Sri Prasad, Vijay Prakash & Amitabh Bhattacharya",https://genius.com/artists/Usha-uthup-ajay-devgan-devi-sri-prasad-vijay-prakash-and-amitabh-bhattacharya,,
0,/songs/7198048,Devi sri prasad (Ft. Ranjith),My Love Is Gone by Devi sri prasad (Ft. Ranjith),https://images.genius.com/323662d71718b73fd88b175dc9b2b514.300x360x1.jpg,https://images.genius.com/323662d71718b73fd88b175dc9b2b514.525x630x1.jpg,7198048,7407386,complete,/Devi-sri-prasad-my-love-is-gone-lyrics,,https://genius.com/Devi-sri-prasad-my-love-is-gone-sample,"{'year': 2012, 'month': 7, 'day': 18}","July 18, 2012","Jul. 18, 2012",https://images.genius.com/323662d71718b73fd88b175dc9b2b514.300x360x1.jpg,https://images.genius.com/323662d71718b73fd88b175dc9b2b514.525x630x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",My Love Is Gone,My Love Is Gone (Ft. Ranjith),https://genius.com/Devi-sri-prasad-my-love-is-gone-lyrics,"[{'api_path': '/artists/1173906', 'header_image_url': 'https://images.genius.com/346cc79b276452d81212432bbf2cd315.500x464x1.jpg', 'id': 1173906, 'image_url': 'https://images.genius.com/1c1ee93d0cc76d1622391098e440f6e4.266x266x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ranjith', 'url': 'https://genius.com/artists/Ranjith'}]","{'api_path': '/artists/455667', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 455667, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi sri prasad', 'url': 'https://genius.com/artists/Devi-sri-prasad'}",0,False,,/artists/455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Devi sri prasad,https://genius.com/artists/Devi-sri-prasad,,
0,/songs/3112608,Devi sri prasad,Karige Loga by Devi sri prasad,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,3112608,3686447,complete,/Devi-sri-prasad-karige-loga-annotated,,https://genius.com/Devi-sri-prasad-karige-loga-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Karige Loga,Karige Loga,https://genius.com/Devi-sri-prasad-karige-loga-annotated,[],"{'api_path': '/artists/455667', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 455667, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi sri prasad', 'url': 'https://genius.com/artists/Devi-sri-prasad'}",0,False,,/artists/455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,455667,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Devi sri prasad,https://genius.com/artists/Devi-sri-prasad,,
0,/songs/2437890,"Devi Sri Prasad,Baba Sehgal (Ft. Pawan Kalyan)","Dekho Dekho - Gabbar Singh Song Lyrics by Devi Sri Prasad,Baba Sehgal (Ft. Pawan Kalyan)",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,2437890,2902943,complete,/Devi-sri-prasadbaba-sehgal-dekho-dekho-gabbar-singh-song-lyrics-annotated,,https://genius.com/Devi-sri-prasadbaba-sehgal-dekho-dekho-gabbar-singh-song-lyrics-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 15915}",Dekho Dekho - Gabbar Singh Song Lyrics,Dekho Dekho - Gabbar Singh Song Lyrics (Ft. Pawan Kalyan),https://genius.com/Devi-sri-prasadbaba-sehgal-dekho-dekho-gabbar-singh-song-lyrics-annotated,"[{'api_path': '/artists/648797', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 648797, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Pawan Kalyan', 'url': 'https://genius.com/artists/Pawan-kalyan'}]","{'api_path': '/artists/532493', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 532493, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi Sri Prasad,Baba Sehgal', 'url': 'https://genius.com/artists/Devi-sri-prasadbaba-sehgal'}",0,False,15915.0,/artists/532493,https://assets.genius.com/images/default_avatar_300.png?1707847067,532493,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"Devi Sri Prasad,Baba Sehgal",https://genius.com/artists/Devi-sri-prasadbaba-sehgal,,
0,/songs/2242592,"Devi Sri Prasad,Baba Sehgal","Jalsa Jalsa by Devi Sri Prasad,Baba Sehgal",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,2242592,6419648,complete,/Devi-sri-prasadbaba-sehgal-jalsa-jalsa-lyrics,,https://genius.com/Devi-sri-prasadbaba-sehgal-jalsa-jalsa-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Jalsa Jalsa,Jalsa Jalsa,https://genius.com/Devi-sri-prasadbaba-sehgal-jalsa-jalsa-lyrics,[],"{'api_path': '/artists/532493', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 532493, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Devi Sri Prasad,Baba Sehgal', 'url': 'https://genius.com/artists/Devi-sri-prasadbaba-sehgal'}",0,False,,/artists/532493,https://assets.genius.com/images/default_avatar_300.png?1707847067,532493,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"Devi Sri Prasad,Baba Sehgal",https://genius.com/artists/Devi-sri-prasadbaba-sehgal,,
1,/songs/3194177,Mani Sharma (Ft. Megha Akash & Nithin),LIE by Mani Sharma (Ft. Megha Akash & Nithin),https://images.genius.com/64ca6016d29fdff904d68022dcfe1a95.122x170x1.jpg,https://images.genius.com/64ca6016d29fdff904d68022dcfe1a95.122x170x1.jpg,3194177,5050913,complete,/Mani-sharma-lie-annotated,1.0,https://genius.com/Mani-sharma-lie-sample,"{'year': 2017, 'month': 7, 'day': 27}","July 27, 2017","Jul. 27, 2017",https://images.genius.com/64ca6016d29fdff904d68022dcfe1a95.122x170x1.jpg,https://images.genius.com/64ca6016d29fdff904d68022dcfe1a95.122x170x1.jpg,"{'unreviewed_annotations': 1, 'hot': False}",LIE,LIE (Ft. Megha Akash & Nithin),https://genius.com/Mani-sharma-lie-annotated,"[{'api_path': '/artists/1194631', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 1194631, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Megha Akash', 'url': 'https://genius.com/artists/Megha-akash'}, {'api_path': '/artists/1124823', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 1124823, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nithin', 'url': 'https://genius.com/artists/Nithin'}]","{'api_path': '/artists/1194636', 'header_image_url': 'https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg', 'id': 1194636, 'image_url': 'https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Mani Sharma', 'url': 'https://genius.com/artists/Mani-sharma'}",1,False,,/artists/1194636,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,1194636,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,False,False,Mani Sharma,https://genius.com/artists/Mani-sharma,,
0,/songs/3784450,Mani Sharma,Melliname by Mani Sharma,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,3784450,6558250,complete,/Mani-sharma-melliname-lyrics,,https://genius.com/Mani-sharma-melliname-sample,"{'year': 2001, 'month': 7, 'day': 20}","July 20, 2001","Jul. 20, 2001",https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Melliname,Melliname,https://genius.com/Mani-sharma-melliname-lyrics,[],"{'api_path': '/artists/1194636', 'header_image_url': 'https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg', 'id': 1194636, 'image_url': 'https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Mani Sharma', 'url': 'https://genius.com/artists/Mani-sharma'}",0,False,,/artists/1194636,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,1194636,https://images.genius.com/c8dc73fa5ea000a2d1dde620197678ab.122x122x1.jpg,False,False,Mani Sharma,https://genius.com/artists/Mani-sharma,,
0,/songs/3039323,Me and That Man,Shaman Blues by Me and That Man,https://images.genius.com/fe1b4e6600405677bd6285db6d3a630e.300x300x1.jpg,https://images.genius.com/fe1b4e6600405677bd6285db6d3a630e.600x600x1.jpg,3039323,6578,complete,/Me-and-that-man-shaman-blues-lyrics,,https://genius.com/Me-and-that-man-shaman-blues-sample,"{'year': 2017, 'month': 3, 'day': 24}","March 24, 2017","Mar. 24, 2017",https://images.genius.com/fe1b4e6600405677bd6285db6d3a630e.300x300x1.jpg,https://images.genius.com/fe1b4e6600405677bd6285db6d3a630e.600x600x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Shaman Blues,Shaman Blues,https://genius.com/Me-and-that-man-shaman-blues-lyrics,[],"{'api_path': '/artists/1059150', 'header_image_url': 'https://images.genius.com/f5d022be0718f42a47d7ddb0f5bd4ab3.768x768x1.jpg', 'id': 1059150, 'image_url': 'https://images.genius.com/f5d022be0718f42a47d7ddb0f5bd4ab3.768x768x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Me and That Man', 'url': 'https://genius.com/artists/Me-and-that-man'}",0,False,,/artists/1059150,https://images.genius.com/f5d022be0718f42a47d7ddb0f5bd4ab3.768x768x1.jpg,1059150,https://images.genius.com/f5d022be0718f42a47d7ddb0f5bd4ab3.768x768x1.jpg,False,False,Me and That Man,https://genius.com/artists/Me-and-that-man,,
8,/songs/701409,"Bonez MC, Gzuz, Sa4 & Hasuna (Ft. Svaba Ortak)","Bockt nicht! by Bonez MC, Gzuz, Sa4 & Hasuna (Ft. Svaba Ortak)",https://images.genius.com/789c44570526c1425b25b1ac636793c2.300x300x1.jpg,https://images.genius.com/789c44570526c1425b25b1ac636793c2.1000x1000x1.jpg,701409,268063,complete,/Bonez-mc-gzuz-sa4-and-hasuna-bockt-nicht-lyrics,,https://genius.com/Bonez-mc-gzuz-sa4-and-hasuna-bockt-nicht-sample,"{'year': 2015, 'month': 1, 'day': 30}","January 30, 2015","Jan. 30, 2015",https://images.genius.com/789c44570526c1425b25b1ac636793c2.300x300x1.jpg,https://images.genius.com/789c44570526c1425b25b1ac636793c2.1000x1000x1.jpg,"{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 7515}",Bockt nicht!,Bockt nicht! (Ft. Svaba Ortak),https://genius.com/Bonez-mc-gzuz-sa4-and-hasuna-bockt-nicht-lyrics,"[{'api_path': '/artists/327504', 'header_image_url': 'https://images.genius.com/f9590c2268e606222e4fba9f6fd3b2c6.1000x1000x1.jpg', 'id': 327504, 'image_url': 'https://images.genius.com/f9590c2268e606222e4fba9f6fd3b2c6.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Svaba Ortak', 'url': 'https://genius.com/artists/Svaba-ortak', 'iq': 122}]","{'api_path': '/artists/3109772', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 3109772, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Bonez MC, Gzuz, Sa4 & Hasuna', 'url': 'https://genius.com/artists/Bonez-mc-gzuz-sa4-and-hasuna'}",5,False,7515.0,/artists/3109772,https://assets.genius.com/images/default_avatar_300.png?1707847067,3109772,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"Bonez MC, Gzuz, Sa4 & Hasuna",https://genius.com/artists/Bonez-mc-gzuz-sa4-and-hasuna,,
0,/songs/4547028,ZelooperZ,Show Love by ZelooperZ,https://images.genius.com/19ca6fea7db9b0b7a30db87e6a9493e8.300x300x1.jpg,https://images.genius.com/19ca6fea7db9b0b7a30db87e6a9493e8.1000x1000x1.jpg,4547028,4039931,complete,/Zelooperz-show-love-lyrics,2.0,https://genius.com/Zelooperz-show-love-sample,"{'year': 2019, 'month': 5, 'day': 10}","May 10, 2019","May. 10, 2019",https://images.genius.com/19ca6fea7db9b0b7a30db87e6a9493e8.300x300x1.jpg,https://images.genius.com/19ca6fea7db9b0b7a30db87e6a9493e8.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Show Love,Show Love,https://genius.com/Zelooperz-show-love-lyrics,[],"{'api_path': '/artists/15193', 'header_image_url': 'https://images.genius.com/e5d4376c0b825a0657fecba7b67c83e7.1000x1000x1.jpg', 'id': 15193, 'image_url': 'https://images.genius.com/e5d4376c0b825a0657fecba7b67c83e7.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'ZelooperZ', 'url': 'https://genius.com/artists/Zelooperz', 'iq': 135}",0,False,,/artists/15193,https://images.genius.com/e5d4376c0b825a0657fecba7b67c83e7.1000x1000x1.jpg,15193,https://images.genius.com/e5d4376c0b825a0657fecba7b67c83e7.1000x1000x1.jpg,False,True,ZelooperZ,https://genius.com/artists/Zelooperz,,135.0
